State,Date,Official,Official_Name,Emergency_Declaration,Health_Declaration,Stayhome_Restrictions,Natguard_Restrictions,Travel_Restrictions,Gatheringban_rawlimit,Election_delay,Election_change,Public_meetings,x,y
Oregon,5/1/2020 1:00:00,Governor,Kate Brown,1,0,0,0,0,0,0,0,0,-13420517.611499999,5455973.167199999
Oregon,5/14/2020 12:00:00 AM,Governor,Kate Brown,0,0,"stay home, save lives; individuals should continue to stay at or near their home or place of residence whenever possible; when not at home, should maintain six feet distance from any person who is not a member of their household whenever possible",0,0,25,0,0,0,-13420517.611499999,5455973.167199999
Pennsylvania,3/6/2020 0:00:00,Governor,Tom Wolf,1,0,0,1,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,3/7/2020 0:00:00,Governor,Tom Wolf,0,0,0,0,asked to refrain from non-essential travel,10,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,3/18/2020 0:00:00,Governor,Tom Wolf,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,3/19/2020 0:00:00,Governor,Tom Wolf,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,3/23/2020 0:00:00,Secretary of Health,Rachel Levine,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,3/24/2020 0:00:00,Secretary of Health,Rachel Levine,0,0,6-Apr,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,3/25/2020 0:00:00,Governor,Tom Wolf,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,3/25/2020 1:00:00,Secretary of Health,Rachel Levine,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,3/25/2020 2:00:00,Governor,Tom Wolf,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,3/30/2020 0:00:00,Governor,Tom Wolf,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,3/30/2020 1:00:00,Secretary of Health,Rachel Levine,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,3/31/2020 0:00:00,Governor,Tom Wolf,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,4/6/2020 0:00:00,Secretary of Health,Rachel Levine,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,4/19/2020 0:00:00,Secretary of Health,Rachel Levine,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,4/20/2020 0:00:00,Secretary of Health,Rachel Levine,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,4/20/2020 1:00:00,Governor,Tom Wolf,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,4/20/2020 2:00:00,Governor,Tom Wolf,0,0,until may 8,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,4/20/2020 3:00:00,Governor,Tom Wolf,0,0,until may 8,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,5/7/2020 0:00:00,Governor,Tom Wolf,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,5/7/2020 1:00:00,Secretary of Health,Rachel Levine,0,0,0,0,0,0,0,0,0,-8664970.1004,4997089.119199999
Pennsylvania,5/7/2020 2:00:00,Governor,Tom Wolf,0,0,0,0,0,25 for the counties that have reopened,0,0,0,-8664970.1004,4997089.119199999
Rhode Island,4/8/2020 0:00:00,Governor,Gina Raimondo,1,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,4/9/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,4/9/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,4/10/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,4/10/2020 0:00:00,Governor,GIna Raimondo,0,0,0,0,0,0,0,0,shareholder meetings can be moved online--must notify public,-7954258.458000001,5084696.166500002
Rhode Island,4/10/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,4/14/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,4/15/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,public bodies can conduct meetings electronically,-7954258.458000001,5084696.166500002
Rhode Island,4/15/2020 1:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,4/17/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,absentee ballot mail in rule changes and notary rule changes,0,-7954258.458000001,5084696.166500002
Rhode Island,3/9/2020 0:00:00,Governor,Gina Raimondo,1,0,0,1,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,3/13/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,3/16/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,25,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,3/16/2020 1:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,3/18/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,3/20/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,3/22/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,10,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,3/23/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,Quarantine domestic air travelers for 14 days (public health/safety/ health care workers exempt),0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,3/23/2020 1:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,1,0,0,-7954258.458000001,5084696.166500002
Rhode Island,3/26/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,Quarantine anyone traveling from NY state for 14 days (any mode of travel) -- does not apply to health care/ public safety employees,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,3/28/2020 0:00:00,Governor,Gina Raimondo,0,0,1,0,anyone traveling in from out of state must quarantine; any Rhode Island resident who works in another state must telework ,5,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,3/28/2020 1:00:00,Governor,GIna Raimondo,0,0,1,0,anyone traveling in from out of state must quarantine; any Rhode Island resident who works in another state must telework ,5,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,3/30/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,5,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,4/6/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,4/7/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,4/17/2020 1:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,4/27/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,5/5/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,0,0,0,0,0,-7954258.458000001,5084696.166500002
Rhode Island,5/6/2020 0:00:00,Governor,Gina Raimondo,extended,0,0,0,anyone traveling in from out of state must quarantine; any Rhode Island resident who works in another state must telework ,0,0,0,shareholder meetings can be moved online--must notify public,-7954258.458000001,5084696.166500002
Rhode Island,5/8/2020 0:00:00,Governor,Gina Raimondo,0,0,0,0,"quarantine only for international, can't travel to other states for work ",0,0,0,0,-7954258.458000001,5084696.166500002
South Carolina,3/2/2020 0:00:00,Governor,Henry McMaster,0,0,0,0,0,0,0,Appoints Coroner (in absence of election),0,-9005051.3196,4015900.524099998
South Carolina,3/11/2020 0:00:00,Governor,Henry McMaster,0,0,0,0,0,0,0,0,0,-9005051.3196,4015900.524099998
South Carolina,3/13/2020 0:00:00,Governor,Henry McMaster,1,1,0,1,0,0,0,0,0,-9005051.3196,4015900.524099998
South Carolina,3/15/2020 0:00:00,Governor,Henry McMaster,0,0,0,0,0,100,1,0,0,-9005051.3196,4015900.524099998
South Carolina,3/17/2020 0:00:00,Governor,Henry McMaster,0,0,0,gives further powers,0,50,0,0,0,-9005051.3196,4015900.524099998
South Carolina,3/19/2020 0:00:00,Governor,Henry McMaster,0,0,0,0,0,0,0,0,0,-9005051.3196,4015900.524099998
South Carolina,3/21/2020 0:00:00,Governor,Henry McMaster,0,0,0,0,0,0,0,0,0,-9005051.3196,4015900.524099998
South Carolina,3/23/2020 0:00:00,Governor,Henry McMaster,0,0,0,0,0,3,0,0,0,-9005051.3196,4015900.524099998
South Carolina,3/27/2020 0:00:00,Governor,Henry McMaster,0,0,0,0,must quarantine when entering from a state with high number of cases,3,0,0,0,-9005051.3196,4015900.524099998
South Carolina,3/28/2020 0:00:00,Governor,Henry McMaster,0,0,0,1,0,3,0,0,0,-9005051.3196,4015900.524099998
South Carolina,3/30/2020 0:00:00,Governor,Henry McMaster,0,0,0,0,0,0,0,0,0,-9005051.3196,4015900.524099998
South Carolina,3/31/2020 0:00:00,Governor,Henry McMaster,0,0,0,0,0,0,0,0,0,-9005051.3196,4015900.524099998
South Carolina,4/3/2020 0:00:00,Governor,Henry McMaster,0,0,0,0,0,0,0,0,0,-9005051.3196,4015900.524099998
South Carolina,4/3/2020 1:00:00,Governor,Henry McMaster,0,0,0,0,no loding for people coming from high case states,0,0,0,0,-9005051.3196,4015900.524099998
South Carolina,4/6/2020 0:00:00,Governor,Henry McMaster,0,0,1,0,0,0,0,0,0,-9005051.3196,4015900.524099998
South Carolina,4/7/2020 0:00:00,Governor,Henry McMaster,0,0,0,0,0,0,0,0,0,-9005051.3196,4015900.524099998
South Carolina,4/12/2020 0:00:00,Governor,Henry McMaster,0,0,0,1,0,0,0,0,0,-9005051.3196,4015900.524099998
South Carolina,4/20/2020 0:00:00,Governor,Henry McMaster,0,0,0,0,0,0,0,0,0,-9005051.3196,4015900.524099998
South Dakota,3/13/2020 0:00:00,Governor,Kristi Noem,1,0,0,0,0,0,0,0,0,-11157612.3122,5533183.9318
South Dakota,3/13/2020 1:00:00,Governor,Kristi Noem,0,0,0,0,0,0,0,0,0,-11157612.3122,5533183.9318
South Dakota,3/19/2020 0:00:00,Governor,Kristi Noem,0,0,0,0,0,0,0,0,0,-11157612.3122,5533183.9318
South Dakota,3/23/2020 1:00:00,Governor,Kristi Noem,0,0,0,0,0,0,0,0,0,-11157612.3122,5533183.9318
South Dakota,3/23/2020 2:00:00,Governor,Kristi Noem,0,0,0,0,0,10,0,0,0,-11157612.3122,5533183.9318
South Dakota,3/24/2020 0:00:00,Governor,Kristi Noem,0,0,0,0,0,0,0,0,0,-11157612.3122,5533183.9318
South Dakota,3/26/2020 0:00:00,Governor,Kristi Noem,0,0,0,0,0,0,0,0,0,-11157612.3122,5533183.9318
South Dakota,4/2/2020 0:00:00,Governor,Kirsti Noem,1,0,0,0,0,0,0,0,0,-11157612.3122,5533183.9318
South Dakota,4/6/2020 0:00:00,Governor,Kristi Noem,0,0,0,0,0,10,0,0,0,-11157612.3122,5533183.9318
South Dakota,4/6/2020 1:00:00,Governor,Kristi Noem,0,0,0,0,0,0,0,0,0,-11157612.3122,5533183.9318
South Dakota,4/7/2020 0:00:00,Governor,Kristi Noem,0,0,0,0,0,0,0,0,0,-11157612.3122,5533183.9318
South Dakota,4/9/2020 0:00:00,Governor,Kristi Noem,1,0,0,0,0,0,0,0,0,-11157612.3122,5533183.9318
South Dakota,4/15/2020 0:00:00,Governor,Kristi Noem,1,0,0,0,0,0,0,0,1,-11157612.3122,5533183.9318
South Dakota,4/20/2020 0:00:00,Governor,Kirsti Noem,0,0,0,0,0,0,0,0,0,-11157612.3122,5533183.9318
South Dakota,4/242020 0:00:00,Governor,Kristi Noem,0,0,0,0,0,0,0,0,0,-11157612.3122,5533183.9318
South Dakota,4/24/2020 1:00:00,Governor,Kristi Noem,0,0,0,0,0,0,0,0,0,-11157612.3122,5533183.9318
South Dakota,4/28/2020 0:00:00,Governor,Kristi Noem,0,0,0,0,0,0,0,0,0,-11157612.3122,5533183.9318
Tennessee,3/23/2020 0:00:00,Governor,Bill Lee,0,0,0,0,0,0,0,0,0,-9611664.4906,4279040.233199999
Tennessee,3/23/2020 1:00:00,Governor,Bill Lee,0,0,0,0,0,0,0,0,0,-9611664.4906,4279040.233199999
Tennessee,3/24/2020 0:00:00,Governor,Bill Lee,0,0,0,0,0,0,0,0,0,-9611664.4906,4279040.233199999
Tennessee,3/26/2020 0:00:00,Governor,Bill Lee,0,0,0,0,0,0,0,0,0,-9611664.4906,4279040.233199999
Tennessee,3/30/2020 0:00:00,Governor,Bill Lee,0,0,0,0,0,0,0,0,0,-9611664.4906,4279040.233199999
Tennessee,3/30/2020 1:00:00,Governor,Bill Lee,0,0,1,0,0,10,0,0,0,-9611664.4906,4279040.233199999
Tennessee,4/2/2020 0:00:00,Governor,Bill Lee,0,0,extended,0,0,0,0,0,0,-9611664.4906,4279040.233199999
Tennessee,4/3/2020 0:00:00,Governor,Bill Lee,0,0,0,0,0,0,0,0,0,-9611664.4906,4279040.233199999
Tennessee,4/8/2020 0:00,Governor,Bill Lee,0,0,0,0,0,0,0,0,0,-9611664.4906,4279040.233199999
Tennessee,4/9/2020 0:00,Governor,Bill Lee,0,0,0,0,0,0,0,0,0,-9611664.4906,4279040.233199999
Tennessee,4/13/2020 0:00,Governor,Bill Lee,0,0,0,0,0,10,0,0,0,-9611664.4906,4279040.233199999
Tennessee,4/17/2020 0:00,Governor,Bill Lee,0,0,0,0,0,0,0,0,0,-9611664.4906,4279040.233199999
Tennessee,4/24/2020 0:00:00,Governor,Bill Lee,0,0,0,0,0,0,0,0,0,-9611664.4906,4279040.233199999
Tennessee,3/12/2020 0:00:00,Governor,Bill Lee,1,0,0,0,0,0,0,0,0,-9611664.4906,4279040.233199999
Tennessee,3/19/2020 0:00:00,Governor,Bill Lee,0,0,0,0,0,0,0,0,0,-9611664.4906,4279040.233199999
Tennessee,3/20/2020 0:00:00,Governor,Bill Lee,0,0,0,0,0,0,0,1,0,-9611664.4906,4279040.233199999
Tennessee,3/22/2020 0:00:00,Governor,Bill Lee,0,0,0,0,0,10,0,0,0,-9611664.4906,4279040.233199999
Texas,3/13/2020 0:00:00,Governor,Greg Abbott,1,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/14/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/14/2020 1:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/15/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/15/2020 1:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/16/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/16/2020 1:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/16/2020 2:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/19/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,10,0,0,0,-11057704.555,3692990.7787000015
Texas,3/19/2020 1:00:00,Commissioner of Public Health,John W.Hellerstedt,0,1,0,0,0,10,0,0,0,-11057704.555,3692990.7787000015
Texas,3/19/2020 2:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/20/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/20/2020 1:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/21/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/22/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/24/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/24/2020 1:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/26/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/27/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,entering texas from LA must quarantine,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/29/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,3/31/2020 0:00:00,Governor,Greg Abbott,0,0,1,0,0,only gather with people of the same household,0,0,0,-11057704.555,3692990.7787000015
Texas,4/2/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,0,moved to july 6,0,0,-11057704.555,3692990.7787000015
Texas,4/12/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,4/17/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,4/17/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,4/17/2020 1:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Texas,4/27/2020 0:00:00,Governor,Greg Abbott,0,0,0,0,0,0,0,0,0,-11057704.555,3692990.7787000015
Utah,4/1/2020 0:00:00,Governor,Gary R. Herbert,0,0,1,0,0,0,0,0,0,-12431965.7436,4768149.082800001
Utah,3/6/2020 0:00:00,Governor,Gary R. Herbert,1,0,0,0,0,0,0,0,0,-12431965.7436,4768149.082800001
Utah,3/12/2020 0:00:00,Governor,Gary R. Herbert,0,0,0,0,0,0,0,1,0,-12431965.7436,4768149.082800001
Utah,3/13/2020 0:00:00,Governor,Gary R. Herbert,0,0,0,0,0,0,0,0,0,-12431965.7436,4768149.082800001
Utah,3/16/2020 0:00:00,Governor,Gary R. Herbert,0,0,0,0,0,100,0,0,0,-12431965.7436,4768149.082800001
Utah,3/17/2020 0:00:00,Governor,Gary R. Herbert,0,0,0,0,0,0,0,0,0,-12431965.7436,4768149.082800001
Utah,3/18/2020 0:00:00,Governor,Gary R. Herbert,0,0,0,0,0,0,0,0,0,-12431965.7436,4768149.082800001
Utah,3/18/2020 1:00:00,Governor,Gary R. Herbert,0,0,0,0,0,0,0,0,0,-12431965.7436,4768149.082800001
Utah,3/19/2020 0:00:00,Governor,Gary R. Herbert,0,0,0,0,0,10,0,0,0,-12431965.7436,4768149.082800001
Utah,3/23/2020 0:00:00,Governor,Gary R. Herbert,0,0,0,0,0,0,0,0,0,-12431965.7436,4768149.082800001
Utah,3/25/2020 0:00:00,Governor,Gary R. Herbert,0,0,0,0,0,0,0,0,0,-12431965.7436,4768149.082800001
Utah,3/26/2020 0:00:00,Governor,Gary R. Herbert,0,0,0,0,0,0,0,1,0,-12431965.7436,4768149.082800001
Utah,3/27/2020 0:00:00,Governor,Gary R. Herbert,0,0,1,0,only essential travel,0,0,0,0,-12431965.7436,4768149.082800001
Utah,3/30/2020 0:00:00,Governor,Gary R. Herbert,0,0,1,0,0,0,0,0,0,-12431965.7436,4768149.082800001
Utah,3/30/2020 1:00:00,Governor,Gary R. Herbert,0,0,1,0,0,0,0,0,0,-12431965.7436,4768149.082800001
Utah,4/1/2020 1:00:00,Governor,Gary R. Herbert,0,0,1,0,0,0,0,0,0,-12431965.7436,4768149.082800001
Utah,4/2/2020 0:00:00,Governor,Gary R. Herbert,0,0,1,0,0,0,0,0,0,-12431965.7436,4768149.082800001
Utah,4/3/2020 0:00:00,Governor,Gary R. Herbert,0,0,1,0,0,0,0,0,0,-12431965.7436,4768149.082800001
Utah,4/8/2020 0:00:00,Governor,Gary R. Herbert,0,0,1,0,travel declaration forms for people entering Utah,0,0,0,0,-12431965.7436,4768149.082800001
Utah,4/10/2020 0:00:00,Governor,Gary R. Herbert,0,0,1,0,travel declaration forms for people entering Utah,0,0,0,0,-12431965.7436,4768149.082800001
Utah,4/10/2020 1:00:00,Governor,Gary R. Herbert,0,0,1,0,only essential travel,no one outside of household can be together,0,0,0,-12431965.7436,4768149.082800001
Utah,4/17/2020 0:00:00,Governor,Gary R. Herbert,0,0,1,0,only essential travel,0,0,0,0,-12431965.7436,4768149.082800001
Utah,4/29/2020 0:00:00,Governor,Gary R. Herbert,0,0,0,0,0,0,0,0,0,-12431965.7436,4768149.082800001
Vermont,3/2/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,3/13/2020 0:00:00,Governor,Philip B. Scott,1,0,0,1,0,250,0,0,0,-8088773.5173,5477088.041000001
Vermont,3/15/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,3/16/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,50,0,0,0,-8088773.5173,5477088.041000001
Vermont,3/17/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,50,0,0,0,-8088773.5173,5477088.041000001
Vermont,3/17/2020 1:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,3/18/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,3/20/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,3/20/2020 1:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,3/20/2020 2:00:00,Governor,Philip B. Scott,0,0,0,0,0,10,0,0,0,-8088773.5173,5477088.041000001
Vermont,3/23/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,3/24/2020 0:00:00,Governor,Philip B. Scott,0,0,15-Apr,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,3/26/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,4/3/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,4/10/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,4/17/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,4/24/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,5/1/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,5/4/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Vermont,5/6/2020 0:00:00,Governor,Philip B. Scott,0,0,0,0,0,0,0,0,0,-8088773.5173,5477088.041000001
Virginia,3/12/2020 0:00:00,Governor,Ralph S. Northman,1,0,0,1,0,0,0,0,0,-8760615.5772,4510830.458499998
Virginia,3/12/2020 1:00:00,Governor,Ralph S. Northman,0,0,0,0,0,0,0,0,0,-8760615.5772,4510830.458499998
Virginia,3/16/2020 0:00:00,Governor,Ralph S. Northman,0,1,0,0,0,0,0,0,0,-8760615.5772,4510830.458499998
Virginia,3/19/2020 0:00:00,Governor,Ralph S. Northman,0,0,0,0,0,0,0,0,0,-8760615.5772,4510830.458499998
Virginia,3/20/2020 0:00:00,Governor,Ralph S. Northman,0,0,0,0,0,0,0,0,0,-8760615.5772,4510830.458499998
Virginia,3/20/2020 1:00:00,Governor,Ralph S. Northman,0,1,0,0,0,0,0,0,0,-8760615.5772,4510830.458499998
Virginia,3/23/2020 0:00:00,Governor,Ralph S. Northman,0,0,0,0,0,10,0,0,0,-8760615.5772,4510830.458499998
Virginia,3/25/2020 0:00:00,Governor,Ralph S. Northman,0,0,0,0,0,0,0,0,0,-8760615.5772,4510830.458499998
Virginia,3/30/2020 0:00:00,Governor,Ralph S. Northman,0,0,1,0,0,10,0,0,0,-8760615.5772,4510830.458499998
Virginia,4/8/2020 0:00:00,Governor,Ralph S. Northman,0,0,0,0,0,0,0,0,0,-8760615.5772,4510830.458499998
Virginia,4/13/2020 0:00:00,Governor,Ralph S. Northman,0,0,0,0,0,0,moved from june 9 to june 23,absentee ballots available earlier,0,-8760615.5772,4510830.458499998
Virginia,4/17/2020 0:00:00,Governor,Ralph S. Northman,0,0,0,0,0,0,0,0,0,-8760615.5772,4510830.458499998
Virginia,4/23/2020 0:00:00,Governor,Ralph S. Northman,0,0,0,0,0,0,0,0,0,-8760615.5772,4510830.458499998
Virginia,4/23/2020 1:00:00,Governor,Ralph S. Northman,0,0,0,0,0,0,0,0,0,-8760615.5772,4510830.458499998
Virginia,4/23/2020 2:00:00,Governor,Ralph S. Northman,0,0,0,0,0,0,0,0,0,-8760615.5772,4510830.458499998
Virginia,4/24/2020 0:00:00,Governor,Ralph S. Northman,0,0,0,0,0,0,moved from june 9 to june 23,absentee ballots available earlier,0,-8760615.5772,4510830.458499998
Virginia,4/28/2020 0:00:00,Governor,Ralph S. Northman,1,1,0,0,0,0,0,0,0,-8760615.5772,4510830.458499998
Virginia,5/14/2020 0:00:00,Governor,Ralph S. Northman,0,0,0,0,0,0,0,0,0,-8760615.5772,4510830.458499998
Virginia,6/2/2020 0:00:00,Governor,Ralph S. Northman,0,0,0,0,0,0,0,0,0,-8760615.5772,4510830.458499998
Washingotn,4/2/2020 0:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/13/2020 2:00:00,Governor,Jay Inslee,0,0,0,0,0,250,0,0,0,-13420261.8299,6009461.097900003
Washington,3/13/2020 3:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/16/2020 0:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/17/2020 0:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/18/2020 0:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/19/2020 0:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/19/2020 1:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/23/2020 0:00:00,Governor,Jay Inslee,0,0,1,0,0,1,0,0,0,-13420261.8299,6009461.097900003
Washington,3/24/2020 0:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
